"#OTU ID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"9e68c30bdec541baaa147ad7832455ba"	100	100	100	100	100	100	100
"ecc4d6bceb01589ee37129e2047c129a"	100	100	100	100	100	100	100
"f3d86d05517fcecc90191b5e49399c23"	100	100	100	100	100	100	100
"6e678d2d47a84689ba54de3737a6b286"	100	100	100	100	100	100	100
"32c03f84c1718f2e1aba116b1de390e5"	100	100	100	100	100	100	100
"0278f0eaa9fbb0bad3cd0879696cd56b"	100	100	100	100	100	100	100
"127e1d803c6bad76910f7913f92baf2b"	100	100	100	100	100	100	100
"5b1bcae8ec8b57ec648cd637d1f2605a"	100	100	100	100	100	100	100
"3b5a1ffef307cdf842820a4e39caf89f"	100	100	100	100	100	100	100
"7d8208cf396494f479dfee880b15d384"	100	100	100	100	100	99	99
"e425a046c20e8350df19b1ca4fe4eec1"	100	100	100	100	100	100	100
"b1922716c9dac0483088e0dc2ae50bd0"	100	100	100	100	100	100	36
"b531aa121f36a72293724a74837caef9"	100	100	100	100	100	100	100
"2d988898d449aa20adccbede4484baed"	100	100	100	100	100	99	88
"25b75546764d76b231b85cc2ccd46ee5"	100	100	100	100	100	100	100
"0f4b78b47226f5fa5302ecee51404c11"	100	100	100	100	100	100	100
"a3cf68006baa548ac78f5139122964b5"	100	100	100	100	100	74	69
"ace4a9dcb8166a222a8686e75235bf84"	100	100	100	100	100	100	90
"e971c25789eec61cae5148b50b038a82"	100	100	100	100	100	100	100
"6f78665082e215eefae3baea50468098"	100	100	100	100	100	100	100
"cfe7a7b68db180928be557b2102789f5"	100	100	100	100	100	100	100
"78f21e1fe88620b5220580bfddcb7ef5"	100	100	100	100	100	100	97
"64a309bb40568270829d47883e8f1e19"	100	100	100	100	100	100	100
"9b001ac41e37334bedae97df57521de8"	100	100	100	100	100	100	100
"ed6cfcf0894f0fec63c35b20ce1f6ff5"	100	100	100	100	100	100	100
"5060936998fe61e9fa9f1571e966432d"	100	100	100	100	100	100	100
"3da108447499901acd089ddad0d1fa4b"	100	100	100	100	100	100	90
"662fc73e046880e9be14b7a960fbc491"	100	100	100	100	100	100	100
"e2f87ad96dc2ea5d459952736476f08f"	100	100	100	100	100	100	77
"d7cbe7737468cf2cb2ad17734b3a0e30"	100	100	100	100	100	100	74
"9fa6905ae2297826b2d414d95b9aa707"	100	100	100	100	100	100	100
