"#OTU ID"	"taxonomy"
"ccd0b00e25819c9027ec48398ef73a7f"	"Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;Unclassified;Unclassified"
"a67f581e13dde01d9436b5b0b192f329"	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;T34;Unclassified;Unclassified"
"36cd290e88840e0a15d2d177d3ea6ab1"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;copri"
"4c12b9b02598b6123aa895d82cb08da0"	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;T34;Unclassified;Unclassified"
"d562e38ce9898341aa8c2a0ec2d78f69"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;amylovorus"
"c2930d1b451c2772961eae8ddc014ca3"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;copri"
"d4401f62c1b7ff1f9cea700aca70259e"	"Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;hyointestinalis"
"d654acf3c0ac99a055248bd60029cca4"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Unclassified"
"da6f56b62ab2aff928daf856645d062c"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Anaerovibrio;Unclassified"
"0546919e070876b1233ac614029f91d4"	"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;Unclassified"
"7a6528ed625e78a4e98926fd37be8def"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Unclassified;Unclassified"
"c24061669a560ea5bb99c7889c109e06"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;alactolyticus"
"27d4634a875202dbcb43e2b47823148b"	"Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;succinatutens"
"97481a841a067a89ad2de629511aa2b5"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Unclassified"
"1de00df48450ae8aeb252e7174a2f121"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Unclassified"
"ac32dd7a905e1d636537cdd8e6c905a9"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Unclassified"
"ea1003ab64ecc820411593f64b14f2a2"	"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae AC2044 group;Unclassified"
"26d72dfd5e476b4ec4fe2d2b856f962b"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;copri"
"391163ac763f67a1aaca5f2da21c9b6a"	"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;Unclassified"
"a0ad2e44b4dda8fafe6d09391cb4f397"	"Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;trogontum"
"87366316193727c5de98a941e3cdf067"	"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemanella;Unclassified"
"a7301878c4ba99604194085e354e448b"	"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae NK4A136 group;bacterium"
"fc777e945bf98e1b1eb2efaf2bfd326c"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Unclassified;Unclassified"
"e7b546953a92342f1a1a18d39635b52b"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Unclassified;Unclassified"
"4169d783ace6c74746d09e49baa50a8c"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;Unclassified"
"26608ce8c90bc35e4fc335660edf3b6f"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Unclassified;Unclassified"
"5c5af70cbef20abef80453cf072a3b69"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Anaerovibrio;Unclassified"
"6cf64e89bf7874ddaa32f7967da953d4"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;reuteri"
"d3ba6174d9a72003c361b5c3c72833f4"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;Unclassified"
"5c10851ef5ac83f5a234cc5454bf0dcd"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Unclassified"
"554d5a350a4b181b81eb769f61bae742"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Anaerovibrio;Unclassified"
"d47a8771ebbbe4eea98c6ca36fd54dd5"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;elsdenii"
"58294fea30950101d6b13e0fe9434a43"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Unclassified;Unclassified"
"fcf3fea5654e5be8db30e4c707e77769"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;elsdenii"
"f0b79b3332a07b2351b29b4caeaa1339"	"Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;fermentans"
"5e98da80a77d8c3f0a9e34f83577e157"	"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;Unclassified"
"6f59ed0ba4b5001a996a8aa8bc4e0bc2"	"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Mogibacterium;Unclassified"
"fd376842b6c028c00eb411a3eeb7ce12"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;elsdenii"
"4dfd101fa578e4db85cd386815557ef1"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae NK3B31 group;Unclassified"
"2c4e1aefe4663f56f7263523ee2395d4"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Unclassified;Unclassified"
"27e8d322ae6b93dcaa6c78a6b38b65f6"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Unclassified"
"487d080077d9184bb99335907b987196"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;copri"
"63ae54ce9a217b568350c8e754afc5d6"	"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium] nodatum group;Unclassified"
"2979d3368f41db4b1ab8a0bbcd2c81cc"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae NK3B31 group;Unclassified"
"11a7877ed6db47f7cecaf81819332a35"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;mucosae"
"f7e2730ba406f7ea3ccd0dadcbdd307b"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Unclassified;Unclassified"
"275725b42249b22a0454da8dcf3dddc4"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae NK3B31 group;Unclassified"
"876bddb7d49264f870130293ce5cba1b"	"Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinivibrio;Unclassified"
"345cfb29ed8558774a42dbe9d3c8eedb"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;Unclassified"
"dd58e68bc8ca977ef799956efc1ab89a"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Unclassified"
"9a6def5fe6ed8a40db3e93a3f8f8b44f"	"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;Unclassified"
"bacc680801e2a4f35d5266d2c8a666e0"	"Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Unclassified"
"f75a1feac35f40a50a8d0e9f7b5b9aa1"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Unclassified;Unclassified"
"e042329a549f2d2eee573b22f4b12699"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;reuteri"
"0cf0cbbfa212c8a978907cbbcaa9ebdc"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Unclassified"
"8d3cf7b7252137026ac1ee0df4d30f8b"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;alactolyticus"
"0e8e03a52deb8c8a8028ec7997060990"	"Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinivibrio;Unclassified"
"42f68a80b424e0eb2b97ce82abf400ef"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Unclassified;Unclassified"
"e63a0f8ff697d2023d59270014463687"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;copri"
"fcc642ebfe60848933af2edaae568d5d"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;Unclassified"
"7059ad236b4cecfebb30b39eb7a70186"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Unclassified"
"b65f5ee1cbf09a12463b2701ae6822ca"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;copri"
"8f94548e29a29a98631ef2a657d7667d"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Unclassified;Unclassified"
"5bf0901b4f2ba352b88e7958a30a1c20"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;copri"
"321b29035f5473a4e9242e2529e55214"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;elsdenii"
"96cf13107c7acfa0fb6f23abc4862a58"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Unclassified"
"51069ad22c93628e196a9c328db9f021"	"Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;Unclassified;Unclassified"
"574059cafe0c91162af9003d7f7de0d0"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;elsdenii"
